x,y,z
106679,49456,17
106679,49457,17
106679,49458,17
106679,49459,17
106679,49460,17
106679,49461,17
106679,49462,17
106679,49463,17
106679,49464,17
106679,49465,17
106679,49466,17
106679,49467,17
106679,49468,17
106679,49469,17
106679,49470,17
106680,49240,17
106680,49241,17
106680,49242,17
106680,49243,17
106680,49244,17
106680,49245,17
106680,49246,17
106680,49247,17
106680,49248,17
106680,49249,17
106680,49250,17
106680,49251,17
106680,49252,17
106680,49253,17
106680,49254,17
106680,49255,17
106680,49256,17
106680,49257,17
106680,49258,17
106680,49259,17
106680,49260,17
106680,49261,17
106680,49262,17
106680,49263,17
106680,49264,17
106680,49265,17
106680,49266,17
106680,49267,17
106680,49268,17
106680,49269,17
106680,49270,17
106680,49271,17
106680,49272,17
106680,49273,17
106680,49274,17
106680,49275,17
106680,49276,17
106680,49277,17
106680,49278,17
106680,49279,17
106680,49280,17
106680,49281,17
106680,49282,17
106680,49283,17
106680,49284,17
106680,49285,17
106680,49286,17
106680,49287,17
106680,49288,17
106680,49289,17
106680,49290,17
106680,49291,17
106680,49292,17
106680,49293,17
106680,49294,17
106680,49295,17
106680,49296,17
106680,49297,17
106680,49298,17
106680,49299,17
106680,49300,17
106680,49301,17
106680,49302,17
106680,49303,17
106680,49304,17
106680,49305,17
106680,49306,17
106680,49307,17
106680,49308,17
106680,49309,17
106680,49310,17
106680,49311,17
106680,49312,17
106680,49313,17
106680,49314,17
106680,49315,17
106680,49316,17
106680,49317,17
106680,49318,17
106680,49319,17
106680,49320,17
106680,49321,17
106680,49322,17
106680,49323,17
106680,49324,17
106680,49325,17
106680,49326,17
106680,49327,17
106680,49328,17
106680,49329,17
106680,49330,17
106680,49331,17
106680,49332,17
106680,49333,17
106680,49334,17
106680,49335,17
106680,49336,17
106680,49337,17
106680,49338,17
106680,49339,17
106680,49340,17
106680,49341,17
106680,49342,17
106680,49343,17
106680,49344,17
106680,49345,17
106680,49346,17
106680,49347,17
106680,49348,17
106680,49349,17
106680,49350,17
106680,49351,17
106680,49352,17
106680,49353,17
106680,49354,17
106680,49355,17
106680,49356,17
106680,49357,17
106680,49358,17
106680,49359,17
106680,49360,17
106680,49361,17
106680,49362,17
106680,49363,17
106680,49364,17
106680,49365,17
106680,49366,17
106680,49367,17
106680,49368,17
106680,49369,17
106680,49370,17
106680,49371,17
106680,49372,17
106680,49373,17
106680,49374,17
106680,49375,17
106680,49376,17
106680,49377,17
106680,49378,17
106680,49379,17
106680,49380,17
106680,49381,17
106680,49382,17
106680,49383,17
106680,49384,17
106680,49385,17
106680,49386,17
106680,49387,17
106680,49388,17
106680,49389,17
106680,49390,17
106680,49391,17
106680,49392,17
106680,49393,17
106680,49394,17
106680,49395,17
106680,49396,17
106680,49397,17
106680,49398,17
106680,49399,17
106680,49400,17
106680,49401,17
106680,49402,17
106680,49403,17
106680,49404,17
106680,49405,17
106680,49406,17
106680,49407,17
106680,49408,17
106680,49409,17
106680,49410,17
106680,49411,17
106680,49412,17
106680,49413,17
106680,49414,17
106680,49415,17
106680,49416,17
106680,49417,17
106680,49418,17
106680,49419,17
106680,49420,17
106680,49421,17
106680,49422,17
106680,49423,17
106680,49424,17
106680,49425,17
106680,49426,17
106680,49427,17
106680,49428,17
106680,49429,17
106680,49430,17
106680,49431,17
106680,49432,17
106680,49433,17
106680,49434,17
106680,49435,17
106680,49436,17
106680,49437,17
106680,49438,17
106680,49439,17
106680,49440,17
106680,49441,17
106680,49442,17
106680,49443,17
106680,49444,17
106680,49445,17
106680,49446,17
106680,49447,17
106680,49448,17
106680,49449,17
106680,49450,17
106680,49451,17
106680,49452,17
106680,49453,17
106680,49454,17
106680,49455,17
106680,49456,17
106680,49457,17
106680,49458,17
106680,49459,17
106680,49460,17
106680,49461,17
106680,49462,17
106680,49463,17
106680,49464,17
106680,49465,17
106680,49466,17
106680,49467,17
106680,49468,17
106680,49469,17
106680,49470,17
106681,49240,17
106681,49241,17
106681,49242,17
106681,49243,17
106681,49244,17
106681,49245,17
106681,49246,17
106681,49247,17
106681,49248,17
106681,49249,17
106681,49250,17
106681,49251,17
106681,49252,17
106681,49253,17
106681,49254,17
106681,49255,17
106681,49256,17
106681,49257,17
106681,49258,17
106681,49259,17
106681,49260,17
106681,49261,17
106681,49262,17
106681,49263,17
106681,49264,17
106681,49265,17
106681,49266,17
106681,49267,17
106681,49268,17
106681,49269,17
106681,49270,17
106681,49271,17
106681,49272,17
106681,49273,17
106681,49274,17
106681,49275,17
106681,49276,17
106681,49277,17
106681,49278,17
106681,49279,17
106681,49280,17
106681,49281,17
106681,49282,17
106681,49283,17
106681,49284,17
106681,49285,17
106681,49286,17
106681,49287,17
106681,49288,17
106681,49289,17
106681,49290,17
106681,49291,17
106681,49292,17
106681,49293,17
106681,49294,17
106681,49295,17
106681,49296,17
106681,49297,17
106681,49298,17
106681,49299,17
106681,49300,17
106681,49301,17
106681,49302,17
106681,49303,17
106681,49304,17
106681,49305,17
106681,49306,17
106681,49307,17
106681,49308,17
106681,49309,17
106681,49310,17
106681,49311,17
106681,49312,17
106681,49313,17
106681,49314,17
106681,49315,17
106681,49316,17
106681,49317,17
106681,49318,17
106681,49319,17
106681,49320,17
106681,49321,17
106681,49322,17
106681,49323,17
106681,49324,17
106681,49325,17
106681,49326,17
106681,49327,17
106681,49328,17
106681,49329,17
106681,49330,17
106681,49331,17
106681,49332,17
106681,49333,17
106681,49334,17
106681,49335,17
106681,49336,17
106681,49337,17
106681,49338,17
106681,49339,17
106681,49340,17
106681,49341,17
106681,49342,17
106681,49343,17
106681,49344,17
106681,49345,17
106681,49346,17
106681,49347,17
106681,49348,17
106681,49349,17
106681,49350,17
106681,49351,17
106681,49352,17
106681,49353,17
106681,49354,17
106681,49355,17
106681,49356,17
106681,49357,17
106681,49358,17
106681,49359,17
106681,49360,17
106681,49361,17
106681,49362,17
106681,49363,17
106681,49364,17
106681,49365,17
106681,49366,17
106681,49367,17
106681,49368,17
106681,49369,17
106681,49370,17
106681,49371,17
106681,49372,17
106681,49373,17
106681,49374,17
106681,49375,17
106681,49376,17
106681,49377,17
106681,49378,17
106681,49379,17
106681,49380,17
106681,49381,17
106681,49382,17
106681,49383,17
106681,49384,17
106681,49385,17
106681,49386,17
106681,49387,17
106681,49388,17
106681,49389,17
106681,49390,17
106681,49391,17
106681,49392,17
106681,49393,17
106681,49394,17
106681,49395,17
106681,49396,17
106681,49397,17
106681,49398,17
106681,49399,17
106681,49400,17
106681,49401,17
106681,49402,17
106681,49403,17
106681,49404,17
106681,49405,17
106681,49406,17
106681,49407,17
106681,49408,17
106681,49409,17
106681,49410,17
106681,49411,17
106681,49412,17
106681,49413,17
106681,49414,17
106681,49415,17
106681,49416,17
106681,49417,17
106681,49418,17
106681,49419,17
106681,49420,17
106681,49421,17
106681,49422,17
106681,49423,17
106681,49424,17
106681,49425,17
106681,49426,17
106681,49427,17
106681,49428,17
106681,49429,17
106681,49430,17
106681,49431,17
106681,49432,17
106681,49433,17
106681,49434,17
106681,49435,17
106681,49436,17
106681,49437,17
106681,49438,17
106681,49439,17
106681,49440,17
106681,49441,17
106681,49442,17
106681,49443,17
106681,49444,17
106681,49445,17
106681,49446,17
106681,49447,17
106681,49448,17
106681,49449,17
106681,49450,17
106681,49451,17
106681,49452,17
106681,49453,17
106681,49454,17
106681,49455,17
106681,49456,17
106681,49457,17
106681,49458,17
106681,49459,17
106681,49460,17
106681,49461,17
106681,49462,17
106681,49463,17
106681,49464,17
106681,49465,17
106681,49466,17
106681,49467,17
106681,49468,17
106681,49469,17
106681,49470,17
106682,49240,17
106682,49241,17
106682,49242,17
106682,49243,17
106682,49244,17
106682,49245,17
106682,49246,17
106682,49247,17
106682,49248,17
106682,49249,17
106682,49250,17
106682,49251,17
106682,49252,17
106682,49253,17
106682,49254,17
106682,49255,17
106682,49256,17
106682,49257,17
106682,49258,17
106682,49259,17
106682,49260,17
106682,49261,17
106682,49262,17
106682,49263,17
106682,49264,17
106682,49265,17
106682,49266,17
106682,49267,17
106682,49268,17
106682,49269,17
106682,49270,17
106682,49271,17
106682,49272,17
106682,49273,17
106682,49274,17
106682,49275,17
106682,49276,17
106682,49277,17
106682,49278,17
106682,49279,17
106682,49280,17
106682,49281,17
106682,49282,17
106682,49283,17
106682,49284,17
106682,49285,17
106682,49286,17
106682,49287,17
106682,49288,17
106682,49289,17
106682,49290,17
106682,49291,17
106682,49292,17
106682,49293,17
106682,49294,17
106682,49295,17
106682,49296,17
106682,49297,17
106682,49298,17
106682,49299,17
106682,49300,17
106682,49301,17
106682,49302,17
106682,49303,17
106682,49304,17
106682,49305,17
106682,49306,17
106682,49307,17
106682,49308,17
106682,49309,17
106682,49310,17
106682,49311,17
106682,49312,17
106682,49313,17
106682,49314,17
106682,49315,17
106682,49316,17
106682,49317,17
106682,49318,17
106682,49319,17
106682,49320,17
106682,49321,17
106682,49322,17
106682,49323,17
106682,49324,17
106682,49325,17
106682,49326,17
106682,49327,17
106682,49328,17
106682,49329,17
106682,49330,17
106682,49331,17
106682,49332,17
106682,49333,17
106682,49334,17
106682,49335,17
106682,49336,17
106682,49337,17
106682,49338,17
106682,49339,17
106682,49340,17
106682,49341,17
106682,49342,17
106682,49343,17
106682,49344,17
106682,49345,17
106682,49346,17
106682,49347,17
106682,49348,17
106682,49349,17
106682,49350,17
106682,49351,17
106682,49352,17
106682,49353,17
106682,49354,17
106682,49355,17
106682,49356,17
106682,49357,17
106682,49358,17
106682,49359,17
106682,49360,17
106682,49361,17
106682,49362,17
106682,49363,17
106682,49364,17
106682,49365,17
106682,49366,17
106682,49367,17
106682,49368,17
106682,49369,17
106682,49370,17
106682,49371,17
106682,49372,17
106682,49373,17
106682,49374,17
106682,49375,17
106682,49376,17
106682,49377,17
106682,49378,17
106682,49379,17
106682,49380,17
106682,49381,17
106682,49382,17
106682,49383,17
106682,49384,17
106682,49385,17
106682,49386,17
106682,49387,17
106682,49388,17
106682,49389,17
106682,49390,17
106682,49391,17
106682,49392,17
106682,49393,17
106682,49394,17
106682,49395,17
106682,49396,17
106682,49397,17
106682,49398,17
106682,49399,17
106682,49400,17
106682,49401,17
106682,49402,17
106682,49403,17
106682,49404,17
106682,49405,17
106682,49406,17
106682,49407,17
106682,49408,17
106682,49409,17
106682,49410,17
106682,49411,17
106682,49412,17
106682,49413,17
106682,49414,17
106682,49415,17
106682,49416,17
106682,49417,17
106682,49418,17
106682,49419,17
106682,49420,17
106682,49421,17
106682,49422,17
106682,49423,17
106682,49424,17
106682,49425,17
106682,49426,17
106682,49427,17
106682,49428,17
106682,49429,17
106682,49430,17
106682,49431,17
106682,49432,17
106682,49433,17
106682,49434,17
106682,49435,17
106682,49436,17
106682,49437,17
106682,49438,17
106682,49439,17
106682,49440,17
106682,49441,17
106682,49442,17
106682,49443,17
106682,49444,17
106682,49445,17
106682,49446,17
106682,49447,17
106682,49448,17
106682,49449,17
106682,49450,17
106682,49451,17
106682,49452,17
106682,49453,17
106682,49454,17
106682,49455,17
106682,49456,17
106682,49457,17
106682,49458,17
106682,49459,17
106682,49460,17
106682,49461,17
106682,49462,17
106682,49463,17
106682,49464,17
106682,49465,17
106682,49466,17
106682,49467,17
106682,49468,17
106682,49469,17
106682,49470,17
106683,49240,17
106683,49241,17
106683,49242,17
106683,49243,17
106683,49244,17
106683,49245,17
106683,49246,17
106683,49247,17
106683,49248,17
106683,49249,17
106683,49250,17
106683,49251,17
106683,49252,17
106683,49253,17
106683,49254,17
106683,49255,17
106683,49256,17
106683,49257,17
106683,49258,17
106683,49259,17
106683,49260,17
106683,49261,17
106683,49262,17
106683,49263,17
106683,49264,17
106683,49265,17
106683,49266,17
106683,49267,17
106683,49268,17
106683,49269,17
106683,49270,17
106683,49271,17
106683,49272,17
106683,49273,17
106683,49274,17
106683,49275,17
106683,49276,17
106683,49277,17
106683,49278,17
106683,49279,17
106683,49280,17
106683,49281,17
106683,49282,17
106683,49283,17
106683,49284,17
106683,49285,17
106683,49286,17
106683,49287,17
106683,49288,17
106683,49289,17
106683,49290,17
106683,49291,17
106683,49292,17
106683,49293,17
106683,49294,17
106683,49295,17
106683,49296,17
106683,49297,17
106683,49298,17
106683,49299,17
106683,49300,17
106683,49301,17
106683,49302,17
106683,49303,17
106683,49304,17
106683,49305,17
106683,49306,17
106683,49307,17
106683,49308,17
106683,49309,17
106683,49310,17
106683,49311,17
106683,49312,17
106683,49313,17
106683,49314,17
106683,49315,17
106683,49316,17
106683,49317,17
106683,49318,17
106683,49319,17
106683,49320,17
106683,49321,17
106683,49322,17
106683,49323,17
106683,49324,17
106683,49325,17
106683,49326,17
106683,49327,17
106683,49328,17
106683,49329,17
106683,49330,17
106683,49331,17
106683,49332,17
106683,49333,17
106683,49334,17
106683,49335,17
106683,49336,17
106683,49337,17
106683,49338,17
106683,49339,17
106683,49340,17
106683,49341,17
106683,49342,17
106683,49343,17
106683,49344,17
106683,49345,17
106683,49346,17
106683,49347,17
106683,49348,17
106683,49349,17
106683,49350,17
106683,49351,17
106683,49352,17
106683,49353,17
106683,49354,17
106683,49355,17
106683,49356,17
106683,49357,17
106683,49358,17
106683,49359,17
106683,49360,17
106683,49361,17
106683,49362,17
106683,49363,17
106683,49364,17
106683,49365,17
106683,49366,17
106683,49367,17
106683,49368,17
106683,49369,17
106683,49370,17
106683,49371,17
106683,49372,17
106683,49373,17
106683,49374,17
106683,49375,17
106683,49376,17
106683,49377,17
106683,49378,17
106683,49379,17
106683,49380,17
106683,49381,17
106683,49382,17
106683,49383,17
106683,49384,17
106683,49385,17
106683,49386,17
106683,49387,17
106683,49388,17
106683,49389,17
106683,49390,17
106683,49391,17
106683,49392,17
106683,49393,17
106683,49394,17
106683,49395,17
106683,49396,17
106683,49397,17
106683,49398,17
106683,49399,17
106683,49400,17
106683,49401,17
106683,49402,17
106683,49403,17
106683,49404,17
106683,49405,17
106683,49406,17
106683,49407,17
106683,49408,17
106683,49409,17
106683,49410,17
106683,49411,17
106683,49412,17
106683,49413,17
106683,49414,17
106683,49415,17
106683,49416,17
106683,49417,17
106683,49418,17
106683,49419,17
106683,49420,17
106683,49421,17
106683,49422,17
106683,49423,17
106683,49424,17
106683,49425,17
106683,49426,17
106683,49427,17
106683,49428,17
106683,49429,17
106683,49430,17
106683,49431,17
106683,49432,17
106683,49433,17
106683,49434,17
106683,49435,17
106683,49436,17
106683,49437,17
106683,49438,17
106683,49439,17
106683,49440,17
106683,49441,17
106683,49442,17
106683,49443,17
106683,49444,17
106683,49445,17
106683,49446,17
106683,49447,17
106683,49448,17
106683,49449,17
106683,49450,17
106683,49451,17
106683,49452,17
106683,49453,17
106683,49454,17
106683,49455,17
106683,49456,17
106683,49457,17
106683,49458,17
106683,49459,17
106683,49460,17
106683,49461,17
106683,49462,17
106683,49463,17
106683,49464,17
106683,49465,17
106683,49466,17
106683,49467,17
106683,49468,17
106683,49469,17
106683,49470,17
106684,49240,17
106684,49241,17
106684,49242,17
106684,49243,17
106684,49244,17
106684,49245,17
106684,49246,17
106684,49247,17
106684,49248,17
106684,49249,17
106684,49250,17
106684,49251,17
106684,49252,17
106684,49253,17
106684,49254,17
106684,49255,17
106684,49256,17
106684,49257,17
106684,49258,17
106684,49259,17
106684,49260,17
106684,49261,17
106684,49262,17
106684,49263,17
106684,49264,17
106684,49265,17
106684,49266,17
106684,49267,17
106684,49268,17
106684,49269,17
106684,49270,17
106684,49271,17
106684,49272,17
106684,49273,17
106684,49274,17
106684,49275,17
106684,49276,17
106684,49277,17
106684,49278,17
106684,49279,17
106684,49280,17
106684,49281,17
106684,49282,17
106684,49283,17
106684,49284,17
106684,49285,17
106684,49286,17
106684,49287,17
106684,49288,17
106684,49289,17
106684,49290,17
106684,49291,17
106684,49292,17
106684,49293,17
106684,49294,17
106684,49295,17
106684,49296,17
106684,49297,17
106684,49298,17
106684,49299,17
106684,49300,17
106684,49301,17
106684,49302,17
106684,49303,17
106684,49304,17
106684,49305,17
106684,49306,17
106684,49307,17
106684,49308,17
106684,49309,17
106684,49310,17
106684,49311,17
106684,49312,17
106684,49313,17
106684,49314,17
106684,49315,17
106684,49316,17
106684,49317,17
106684,49318,17
106684,49319,17
106684,49320,17
106684,49321,17
106684,49322,17
106684,49323,17
106684,49324,17
106684,49325,17
106684,49326,17
106684,49327,17
106684,49328,17
106684,49329,17
106684,49330,17
106684,49331,17
106684,49332,17
106684,49333,17
106684,49334,17
106684,49335,17
106684,49336,17
106684,49337,17
106684,49338,17
106684,49339,17
106684,49340,17
106684,49341,17
106684,49342,17
106684,49343,17
106684,49344,17
106684,49345,17
106684,49346,17
106684,49347,17
106684,49348,17
106684,49349,17
106684,49350,17
106684,49351,17
106684,49352,17
106684,49353,17
106684,49354,17
106684,49355,17
106684,49356,17
106684,49357,17
106684,49358,17
106684,49359,17
106684,49360,17
106684,49361,17
106684,49362,17
106684,49363,17
106684,49364,17
